filename,country,iso,lat,lng,cell_id,cell_lat,cell_lng,offset_north_km,offset_east_km
62627e5d49a7453c8f307656b79b18a4.jpg,Spain,ES,43.064829,-4.784311,91,43.08879761040846,-4.653218764909737,-2.668185710669741,-10.657344428596822
116bd37950a64df3ba4d15fceb88f807.jpg,Iceland,IS,63.984565,-16.874918,23,64.91428294580567,-14.881088052443967,-103.49620172708643,-94.10229044372147
7aab24a806a7465a84dd72f2ad9178d3.jpg,Turkey,TR,37.010926,28.340427,52,37.19151202841618,29.890403503114356,-20.102836683289105,-137.4514204856657
97e3289c30554c899b2e551a68700307.jpg,Spain,ES,41.208792,-3.973133,20,40.71568598663455,-4.262160891269776,54.8925614078425,24.386912606840625
6e0899342e6d4a4182b6ccdb3e6e8f2f.jpg,Spain,ES,37.634291,-1.058203,4,38.386962453044106,-1.0334400097440415,-83.78738615287013,-2.1607315495345722
c2e5cdec00cc464cb75cd51336a96a1f.jpg,Italy,IT,43.028617,12.89218,69,42.91186590913825,12.446516364034126,12.996731434729707,36.335393086079996
a1d72c6f07174c3cac8630978c1b11a2.jpg,Turkey,TR,40.307029,40.120247,40,40.319094642369514,39.31423562102175,-1.3431473085742758,68.41121403543274
89383ab8d73149239deaa8fcab831c0d.jpg,Iceland,IS,63.943798,-16.801992,23,64.91428294580567,-14.881088052443967,-108.0343841670867,-90.66042036783517
be67600d19f04a5095d852597f66cfb2.jpg,Italy,IT,37.718488,14.038213,28,37.54514519817475,14.352657591286325,19.29652069918679,-27.75371930917435
c6e612672aa840f882433e9940343d2f.jpg,France,FR,43.387337,0.071518,11,44.31622313424048,-0.8446439550260847,-103.40360446365007,72.97129003167109
c4cf0ac195ae4ef5915a84af105da4f9.jpg,Sweden,SE,68.247748,19.517819,21,69.07929314009992,17.634152061432257,-92.56760499592302,74.87511247792368
224f48e8c71d45e0b91f8c5bca1916f0.jpg,Germany,DE,50.891208,8.276213,87,50.38969251160388,8.550984466219992,55.82870416825562,-19.50148386943595
1bbf4ed3565c47c1838e761a1df30d31.jpg,Poland,PL,49.876104,20.242047,35,50.13769842198739,20.946957839214022,-29.120691055636208,-50.295365166531994
4941b3c402a54622ae22e8a0fa376d65.jpg,Germany,DE,50.158089,6.643577,87,50.38969251160388,8.550984466219992,-25.782102911744605,-135.37532279698002
8cedf59b490e49de9fc1c8270055db8d.jpg,Spain,ES,40.121653,-0.741161,73,39.99917960578201,-0.30179407988658724,13.633738244346754,-37.46793325374492
9c12836067404d3dbe39ccd1536407aa.jpg,France,FR,48.553248,-4.699288,62,48.33163421095456,-4.328513266042215,24.670046996538595,-27.440126631408358
9da9b201b2e0400d8c6c39340d500b62.jpg,Sweden,SE,60.0019,17.515881,80,59.828076985406724,16.47359651672938,19.34997798452333,58.31480255498806
512bd6f1e419482fa0a7ce92891ad07c.jpg,Poland,PL,53.602737,17.182047,51,54.028770019805506,17.422091864938103,-47.425995764749224,-15.695819388816941
5e23c18b9e0c4bffaec22b1fb908ea5c.jpg,Finland,FI,62.890427,21.724026,0,62.72611281474137,23.481567219685292,18.29145510299097,-89.65530509583583
d709601a4d6d40afacd53341fd963446.jpg,Poland,PL,54.039116,19.90708,14,52.79492546947125,20.401965356391436,138.5032898584602,-33.311637215290034
44a84f764bcf497e9568bc46405bd48b.jpg,Iceland,IS,63.964324,-16.860967,23,64.91428294580567,-14.881088052443967,-105.74942984708706,-93.4438486063974
0633facd400744aeb92838d25f93c8e9.jpg,Italy,IT,45.848418,11.935953,25,45.68699184865879,11.65533628254426,17.96995916730353,21.82234863502835
f42c28eecb1b44089d84abc483444f66.jpg,Poland,PL,49.724352,22.049223,35,50.13769842198739,20.946957839214022,-46.013723695635626,78.64658292656041
ca513086e1cc42c79f81dcf4cc1e7861.jpg,Norway,NO,69.734709,29.82554,34,70.07578111495567,25.20477394319487,-37.96814783686621,175.29011560073613
e176ef04f3d84676a6541d1f61ed62d8.jpg,United_Kingdom,GB,57.557305,-3.001711,3,58.48022857618648,-4.490661183948269,-102.73985250107863,86.65286565486468
0c24eeb0af0d47e0a4f93eaa0f4a9537.jpg,Belarus,BY,54.144518,26.462357,93,54.10074175588257,27.049050979776926,4.873171495152465,-38.295747461681245
7da171414380419eaa39945e62dff419.jpg,Sweden,SE,66.574306,19.957606,46,67.20758872668604,20.47173994622709,-70.49703313468925,-22.17184269251431
dc4ac182db1d4169a1f01c2c902406b3.jpg,Poland,PL,51.968555,20.950895,14,52.79492546947125,20.401965356391436,-91.99156066153957,36.949456896323234
cecc440f3e144a3ab90c63bf9d68ba30.jpg,Poland,PL,53.372913,21.292822,14,52.79492546947125,20.401965356391436,64.34157189845986,59.965187774210364
87e0f862bb4d4bbda443ea27beab015a.jpg,France,FR,45.69699,5.178455,1,46.65700592286551,5.542613909264223,-106.86897253338843,-27.82395138404029
9e9e4e3d2a934b8c80b8728c2f5881ba.jpg,Italy,IT,38.064483,12.682903,28,37.54514519817475,14.352657591286325,57.81268409918702,-147.37699908333977
93496687c26f46a5b30e7a55cf2f14a5.jpg,Finland,FI,66.862371,28.720318,70,66.15386066334666,28.64856795227965,78.87137067624904,3.2290871189069814
60d6a53247c04189aeba0a3246631473.jpg,United_Kingdom,GB,57.156151,-3.879499,60,56.82492102491833,-4.84298244231256,36.87252082609141,58.68983940652591
59870f0241e84da78a677b2f5038664a.jpg,United_Kingdom,GB,50.288091,-3.701623,36,50.3778165160128,-4.775191727996577,-9.988244442544708,76.21397798852115
35e90275e2e9419db173925f3a90bdf6.jpg,Germany,DE,48.051635,12.119969,41,48.22357496256706,10.779317842579196,-19.140356632965798,99.42837777389825
e6048e1c5c6148b594abef0b0e7b7a8f.jpg,Iceland,IS,65.248194,-14.356785,23,64.91428294580567,-14.881088052443967,37.170978552912956,24.745399266416303
e0b5cb0b545b4eaf86fb642b52bd2ac1.jpg,Spain,ES,43.651568,-7.600131,38,43.06310142063135,-8.081662841379595,65.50809961531805,39.16328891793534
ef7af9833b4344e7842ee968081600b4.jpg,Sweden,SE,57.069847,12.509087,26,56.19850340614182,13.972881761606406,96.99796886829319,-90.65170321701038
9bf80380f1764083a7844d1fa30d3aa4.jpg,Norway,NO,65.085325,13.325799,19,65.30103884765087,14.151658985153,-24.013265520495388,-38.41498369189218
93b7e1adfe2e4967a4420da33a7a939a.jpg,France,FR,46.182598,2.083808,83,45.785890766305904,3.379195487637585,44.16144925482659,-100.55842985561432
0d3cf4a38f3a45008a4ac6d8ccdc10fa.jpg,United_Kingdom,GB,54.419356,-3.080131,29,55.36173608649345,-2.921633368273784,-104.90575122845091,-10.028707193035213
b74df949dfc8464d92b4bd422905e8ef.jpg,Turkey,TR,36.674129,29.13136,52,37.19151202841618,29.890403503114356,-57.595078723288786,-67.31173505137087
689ba8f39fc446beb3e8463e638bc953.jpg,Norway,NO,67.069381,15.382024,96,67.4491177645228,14.842990840422543,-42.27229662667691,23.01220787170658
b5589545e226408984dd4e61885fd7be.jpg,Sweden,SE,64.154832,17.862405,56,64.1263016982938,20.113945335804395,3.175993185933933,-109.37713021497866
f398218b91ef42ff97cd009c161f9c39.jpg,Finland,FI,63.141583,29.535689,71,62.3528812653239,28.998526890635482,87.79827710414295,27.747230411516473
e6c4ad8b0e784f419b5e6f47c755bb8f.jpg,Poland,PL,52.331743,18.299378,50,51.12762996625407,17.823662929389265,134.04186291659732,33.23491127620941
0b4fb2c121ac479497f640a063c833c4.jpg,Iceland,IS,64.256819,-21.368206,42,63.78019662723017,-20.275051857589432,53.05760253673688,-53.76454716213189
54c0a2fdc7e5466b9aed3bd2e351b5f2.jpg,Spain,ES,39.548292,-0.442968,73,39.99917960578201,-0.30179407988658724,-50.19280827565386,-12.038901368845657
87051d18f4d043f3ab592226b89b60c4.jpg,Norway,NO,62.903278,7.482746,55,62.24183453713178,6.651546186798676,73.6318862864903,43.094591589363084
29f561e3ac4640b39a9a5e4b2b4f7b21.jpg,Belarus,BY,54.501975,27.159349,93,54.10074175588257,27.049050979776926,44.66528473515287,7.199571281764761
3e90622789ed4b128cdde6a9ee9307b0.jpg,Norway,NO,64.103934,11.54029,82,63.64075112766978,10.439875795638713,51.56151734779952,54.3889154444723
e6abc0e3618e489b8a4dba143a2a4e43.jpg,Norway,NO,69.295155,15.994477,21,69.07929314009992,17.634152061432257,24.02974224407615,-65.1765193401633
0dc41582c308419d9c2247fa71e2ffd1.jpg,Turkey,TR,40.993334,37.875734,40,40.319094642369514,39.31423562102175,75.05632529142542,-122.09460666769534
4cc61e1206c64ab196827dd2e04ab284.jpg,Turkey,TR,41.494109,27.885843,97,40.904987820811506,27.209304601010885,65.58096966726333,56.92073604781911
07e2268d364549ec9c2c93b77d88c87b.jpg,United_Kingdom,GB,57.386212,-4.696607,60,56.82492102491833,-4.84298244231256,62.48291134609132,8.9163454451939
a1c1088145074f6aa6af1c89a0f74f3e.jpg,France,FR,43.185393,6.472581,78,43.811078016223505,5.7763344475444995,-69.65125600600078,55.93049494775835
3575ebc3c7c2463da8fd9e5b472da6f3.jpg,Spain,ES,39.703891,3.087014,31,39.560764004598234,3.1157388346001,15.93289712812449,-2.465225798271706
b88cb6c9c84549c69a17ea5193cca448.jpg,Spain,ES,43.412151,-5.207642,91,43.08879761040846,-4.653218764909737,35.99569932933007,-45.07268772635893
c17bc827f8944ac498a5687e2796fb94.jpg,Spain,ES,28.075177,-14.495811,67,28.526632602640152,-14.07986733879271,-50.25603768590174,-40.6814613224898
5bc76ee9a12a4dfb8bfcf8b86eac7f9e.jpg,Italy,IT,39.654097,15.837828,45,40.217959593964075,16.847512809279696,-62.76918396008079,-85.82648755956954
903137938dc5415589f45447bde1c500.jpg,Sweden,SE,64.121547,15.288088,64,63.92016974164503,15.255740219661607,22.41731640007568,1.5830626402186285
d817693a475b432f9d3761351d2dbb20.jpg,Finland,FI,66.752272,25.446638,10,65.81487716556005,24.77721614033415,104.35079296985596,30.529831325564246
cc24bb56a6484ee8801e718a35f8bf03.jpg,Belarus,BY,53.60858,30.387285,63,53.959571037206594,30.57393483646876,-39.072322261837634,-12.224777715122077
413609e69ff44aa7a2cd7f1c27cb7aab.jpg,Norway,NO,69.376497,24.057266,34,70.07578111495567,25.20477394319487,-77.84430767686561,-43.531050380522366
60638e55d5a84d7199ec4c9058829557.jpg,Germany,DE,53.488028,8.482683,85,53.92165110521815,9.140969768620396,-48.27092407288481,-43.15421620051111
f10fb1e1fc3b4a2c8fa2482edd58d8c4.jpg,Iceland,IS,65.807262,-19.323321,66,65.82938715762761,-18.70740984220886,-2.462972547105894,-28.073567735215907
e2aa08cced0248d5b00f9c2c09348995.jpg,Norway,NO,59.755303,10.569453,13,60.44341981884762,9.723839298282837,-76.60116427411764,46.4345441224157
6028864566084c35b12666b511a7c50b.jpg,Spain,ES,36.853029,-4.445483,44,37.544285520562,-3.6903259889552102,-76.95067586896181,-66.65294296108401
2c043af82542433e8390aa3757b8c4dc.jpg,Turkey,TR,36.850482,30.839899,52,37.19151202841618,29.890403503114356,-37.96346276328891,84.20095693672943
756302dd6cda418c8d4cd2ddc94bef77.jpg,Norway,NO,61.857906,6.203139,55,62.24183453713178,6.651546186798676,-42.73892475350974,-23.248230177529823
20969e6283e5445084dc090ffa71a82e.jpg,Italy,IT,40.304398,18.216747,45,40.217959593964075,16.847512809279696,9.622323359919084,116.38935255431775
33ee45ccc32c4847b18e8904eaf2b3d3.jpg,Germany,DE,52.08898,13.800782,84,51.63881785271807,13.80915802648799,50.11205023542439,-0.5786749564351469
0977bb560bec40df9835310addc7956a.jpg,United_Kingdom,GB,51.965122,1.209108,90,51.771955472650966,-0.2098868235117991,21.503297824494606,97.74608749654872
8cf744ee7efb4839b2ba54d6d549239e.jpg,Turkey,TR,39.797171,44.110018,57,40.069728788551316,43.421552380585915,-30.341133021532663,58.64964389739673
4d4ed179f1b347d2a110a80b9c31ced2.jpg,Sweden,SE,60.039134,18.696953,80,59.828076985406724,16.47359651672938,23.494866864523107,124.39463161192926
1359c5c5a2e5457a939b1b2fc5a2f23c.jpg,Sweden,SE,58.72199,16.299303,80,59.828076985406724,16.47359651672938,-123.12960321547676,-9.751552649805134
fb61e702c412448b93f924bf6df93276.jpg,Germany,DE,47.896412,10.014339,41,48.22357496256706,10.779317842579196,-36.419780992965734,-56.73407651796026
0b948ec1224a40828702fc9bd63743b5.jpg,France,FR,48.340432,5.404579,54,48.70712515355989,7.304238758421311,-40.82028185428733,-139.55087703921123
472168a1177a4a2ebd3d6fb52b018152.jpg,Belarus,BY,54.400628,26.096383,93,54.10074175588257,27.049050979776926,33.38333669515242,-62.18426236832869
354b79e6aea445a5a2ec782b03fa3398.jpg,Iceland,IS,63.819032,-22.530084,42,63.78019662723017,-20.275051857589432,4.323153696737656,-110.9091364785959
d5d0ff7fa1b943da9c74b3a66faaf478.jpg,Finland,FI,62.233263,23.651951,0,62.72611281474137,23.481567219685292,-54.86404137700921,8.691579825497532
f05e805fbacb4bd4a74808989b67f328.jpg,United_Kingdom,GB,58.522621,-4.797917,3,58.48022857618648,-4.490661183948269,4.71912461892152,-17.881455831789907
89ec029b9ac0486994e02e6b20a15f33.jpg,Poland,PL,51.476517,21.652104,49,51.48910323184439,22.534040941242218,-1.4010993289172604,-61.13136820549209
2e98b5a3c1b54cb7b2cb0f3af8508004.jpg,Sweden,SE,65.045315,16.986365,81,65.62589740236375,18.57523721591135,-64.63043303113216,-72.994312379265
a84c5868c1e143d59f05ffb7ab5cb47f.jpg,Spain,ES,42.015788,2.711862,33,41.9540603339728,2.175505004584551,6.871523782148191,44.40316100379399
ffe62bcacaa64013a35ba11dbf5d742d.jpg,Poland,PL,53.152705,14.355501,8,53.23012743690547,14.458173043800391,-8.618665676317157,-6.841698179308363
ff620bf5ccd24f9f88b97ba6fe3d07c3.jpg,United_Kingdom,GB,51.601605,-1.213626,90,51.771955472650966,-0.2098868235117991,-18.963414615505574,-69.14160343863554
d402bc62f6984d5785ea24187ddc7432.jpg,Finland,FI,67.294944,28.151831,95,67.78588293274156,25.576447519109713,-54.651321992790095,108.38921152197369
7329bcd9a32747289a3815dc1ad33edd.jpg,Germany,DE,55.096657,8.485305,85,53.92165110521815,9.140969768620396,130.80165620711523,-42.98233008602198
f412c383fda146f88dae842e97b8d91f.jpg,Iceland,IS,65.868055,-14.82009,23,64.91428294580567,-14.881088052443967,106.17390507291297,2.878909735817491
ded8c2fc335c4d45888542e0b18a23a0.jpg,Sweden,SE,64.111877,19.328535,56,64.1263016982938,20.113945335804395,-1.6057574140651854,-38.154292510498784
0eedb5997f194f9e95f327d82b87e0ff.jpg,Norway,NO,58.761876,9.041708,92,58.49991214429671,6.879608261724457,29.161816416890556,125.75785187031912
dc656b64857b4ff08d6eb6055fc6d9b7.jpg,Norway,NO,65.362994,15.045599,19,65.30103884765087,14.151658985153,6.896847559504949,41.5817350510272
5e7de4f8d1994fbdb67004457a7e8552.jpg,Finland,FI,67.925353,23.866442,95,67.78588293274156,25.576447519109713,15.525807887209925,-71.96836948354296
ebd1ac4a0e5943f495da580e81bc0107.jpg,United_Kingdom,GB,54.536591,-7.22963,99,54.713118887392305,-6.238499999763256,-19.65108442451125,-63.73590985380113
4414e76fa52a49e799b90b7d0bdd6f7b.jpg,Italy,IT,45.570605,8.328793,39,44.792112338072066,8.394202875183927,86.66180312581768,-5.167394014368298
51511edd786648eab9956842c2a7fbdf.jpg,Norway,NO,69.625239,18.973685,21,69.07929314009992,17.634152061432257,60.77469312407608,53.24597326075347
633a26949bde43019ee17c71c6b66865.jpg,Spain,ES,38.268901,-6.032707,98,37.50468977169685,-6.07003275065709,85.07199393470627,3.2962574449257893
8f29aae40ce24ad59e464868792b0db1.jpg,Spain,ES,42.671309,-5.599272,91,43.08879761040846,-4.653218764909737,-46.47483211066999,-76.91084958009176
f12c13ee9fb544ab942b9b37cfad0c97.jpg,Italy,IT,39.000255,8.423055,17,40.257505954578576,8.974337383699615,-139.9571762636868,-46.833431476145044
3f6fd0f151e945a88aad8cbe93353dcb.jpg,Iceland,IS,63.918342,-16.510427,23,64.91428294580567,-14.881088052443967,-110.86814608708652,-76.89950041232206
3268fb6f872c49fab7a7d86bb1cf0e09.jpg,Turkey,TR,36.330829,33.661533,2,36.8091067301391,33.35884333936185,-53.241876919084376,26.977765774039774
ebbf65f133ae4e44a034de5788a2ee96.jpg,France,FR,47.317085,1.399597,79,47.74557240655284,2.727732918741431,-47.699218097462136,-99.41660536266143
963c8bb568644d89a556603bfe947f37.jpg,Spain,ES,37.133307,-4.74244,44,37.544285520562,-3.6903259889552102,-45.750128908961514,-92.8634630163903
ef37e0cf457a4597acd34475a7a78dd2.jpg,Italy,IT,37.749282,14.075514,28,37.54514519817475,14.352657591286325,22.724508779186813,-24.46143344184063
1c5c7c796bf04ec798f4e7493acb6c36.jpg,Sweden,SE,62.095429,17.43106,43,61.87776912366829,16.615893637804543,24.229897433246613,42.77270817508214
dbfd5aa6eb474b788dc4254376ad9f5f.jpg,Spain,ES,42.70811,-9.01727,38,43.06310142063135,-8.081662841379595,-39.517644944681905,-76.09352137910808
35ecc0e18e404e3e8183abf007dad48d.jpg,United_Kingdom,GB,55.089527,-3.518034,29,55.36173608649345,-2.921633368273784,-30.302315508451333,-37.73638281015489
b9ec286cb1344ec59519dc136c520a15.jpg,Spain,ES,42.978351,-2.233785,88,42.04057812596142,-1.2043836480320558,104.39287633797541,-85.10483799850464
3a448221fafc4e74aa5c3abcc8299fca.jpg,Norway,NO,62.543071,6.124773,55,62.24183453713178,6.651546186798676,33.533643046490006,-27.31121324231794
2d38f25597174a72bec0615d8454ab46.jpg,Turkey,TR,38.621487,36.439849,37,38.83051330871141,35.35811113919953,-23.268808685753953,93.80694664859465
1fb46dbb61654ab99dc6deb75f180721.jpg,Turkey,TR,40.157735,25.818914,97,40.904987820811506,27.209304601010885,-83.18418401273658,-116.98087872286816
66d94dbecbf04cf08551cd6be02d530e.jpg,Norway,NO,59.895929,6.479414,94,60.01796515405728,6.058689100135047,-13.585064669656047,23.404829023358516
629becfd90a649b783806256a4e146ca.jpg,United_Kingdom,GB,53.397503,-1.464898,68,53.54879917359176,-1.045267903269533,-16.842290044234716,-27.754096829242776
0d4e8dd6419244b6895775e0a3812ea3.jpg,Belarus,BY,54.489111,25.836298,93,54.10074175588257,27.049050979776926,43.233264255152825,-79.16099951221153
430ccc2a578947ea991458bbb24be358.jpg,Poland,PL,54.120034,22.86413,75,53.654926362481746,22.81034341066852,51.77578220853172,3.548487652598103
feaf767c38b84a6aacaa4ad7c58a4591.jpg,Germany,DE,48.520989,10.350077,41,48.22357496256706,10.779317842579196,33.1081306470345,-31.83432201263874
5f198926eb944bce979ab3431bbdfc2d.jpg,Germany,DE,50.384297,10.172103,87,50.38969251160388,8.550984466219992,-0.6006283517446346,115.05640440715563
379490ce4040410fac7826ce0f5fa742.jpg,Germany,DE,51.759107,11.671638,58,52.63299405990163,11.242997056168974,-97.28110750824906,28.959900303585524
aa5bb6b3475241f1afd655af9d6cb3fa.jpg,United_Kingdom,GB,55.626261,-4.562941,29,55.36173608649345,-2.921633368273784,29.446913371548966,-103.85135394773029
69a49f72758344cf8c5f6caa90484dd5.jpg,Sweden,SE,62.558781,14.308742,77,61.90790306540438,13.366956149751278,72.45573167918441,49.36794071687128
3b1d537ca8324c03953729591ed7eb50.jpg,Iceland,IS,63.464347,-18.608721,42,63.78019662723017,-20.275051857589432,-35.16038050326273,81.95506974251992
e0d23a2a355a4179a35b5823a79dd07e.jpg,Italy,IT,40.895419,9.07123,17,40.257505954578576,8.974337383699615,71.01248021631254,8.23137803823076
4a0d8378f5974233bd0bf4252c80789c.jpg,Belarus,BY,55.842148,28.608072,5,55.44759265701198,29.087976502001755,43.92190078142646,-30.29936115698036
6c4966681833452cadaf503f14b7d872.jpg,Sweden,SE,64.499535,20.736885,56,64.1263016982938,20.113945335804395,41.54833114593343,30.261662064541913
6566f95729b44f29832120b47dd82c32.jpg,Sweden,SE,57.577203,18.382213,61,57.438119170215536,18.10657699327163,15.482811931606197,16.514333604313236
b5ad1f3d02434b5386e6cea10019f7db.jpg,Finland,FI,63.103757,29.815951,71,62.3528812653239,28.998526890635482,83.58748678414347,42.224227493071965
16d298a277dc4780b451167dc43875f2.jpg,United_Kingdom,GB,50.002647,-5.214381,36,50.3778165160128,-4.775191727996577,-41.763870522544515,-31.178592144470738
3fe1a472578e43c5b33b4954ac53dd6b.jpg,Iceland,IS,65.615748,-22.514635,6,65.3865857333421,-22.822691192814045,25.510343524356816,14.282739986767385
e68afffe7abc49e79a971cd5f32ee9f5.jpg,Italy,IT,46.44734,11.906221,25,45.68699184865879,11.65533628254426,84.64195620730293,19.510219566242625
86237b3ba1e94b32a501914e1e6df196.jpg,France,FR,46.921401,4.192012,1,46.65700592286551,5.542613909264223,29.432459986611953,-103.19418502896875
9765691dadc54289accc6c39f7485458.jpg,Spain,ES,38.565102,-2.3343,4,38.386962453044106,-1.0334400097440415,19.830494367130484,-113.50847346866533
f996d74ed68a4ee0873c49c46fe53342.jpg,Finland,FI,62.620257,29.490619,71,62.3528812653239,28.998526890635482,29.764266784143533,25.41912935441365
845026afc0674e91a0064e536186da82.jpg,United_Kingdom,GB,50.163039,-5.307379,36,50.3778165160128,-4.775191727996577,-23.909033082545122,-37.7806357213204
8ff62d8b04044c209bf7df509d9c9e3a.jpg,Spain,ES,42.197233,-1.429862,88,42.04057812596142,-1.2043836480320558,17.438820577974703,-18.641221501911584
6cb19d03df7242b384621c28f76e0738.jpg,Sweden,SE,62.160904,17.456813,43,61.87776912366829,16.615893637804543,31.518574433246535,44.12399743911196
b7f68508911849fc94ef7624c260a5cf.jpg,Poland,PL,52.610269,21.494867,14,52.79492546947125,20.401965356391436,-20.555958181539527,73.5652057465338
48e7cec559e84b6399a60f72e00b995e.jpg,Italy,IT,42.57131,14.099177,69,42.91186590913825,12.446516364034126,-37.9106838052703,134.7430416115648
9281cefe2c0a4f3ba8439b654ec0f2a0.jpg,Sweden,SE,65.922477,22.656767,10,65.81487716556005,24.77721614033415,11.978013569855483,-96.70576730367553
ae9bc0863dac44758bb9bc98f02ad2dd.jpg,Finland,FI,60.159243,23.573084,89,61.046809199354826,23.93779292610284,-98.80386931217957,-19.65396201329875
1e05018096f64f4d8a121176569b1f4e.jpg,Finland,FI,63.189667,30.520425,71,62.3528812653239,28.998526890635482,93.15098798414328,78.61399150685855
2dd9c3ec80a74511a6ffbf7d7407228c.jpg,Germany,DE,50.543333,8.101098,87,50.38969251160388,8.550984466219992,17.10325916825541,-31.930002721033524
d7c57dabd2eb444d9787b4b841819541.jpg,Spain,ES,42.920351,-8.203875,38,43.06310142063135,-8.081662841379595,-15.890976824682044,-9.93959208101972
df710be349cb4c54b623d3986b3b40b6.jpg,Turkey,TR,37.918798,29.11447,52,37.19151202841618,29.890403503114356,80.9614743567114,-68.80953484855374
616969d3267b4bd3ad4e369b7124dbfc.jpg,Spain,ES,28.556135,-17.868935,9,28.584418650121115,-17.37915501677957,-3.1485359314824475,-47.87675381922147
1c4ba0da46654553b30a078691683afc.jpg,Turkey,TR,38.249584,41.022659,15,38.00432532479522,41.25348954528281,27.30219572379619,-20.247574357118587
3cc42fced49743db81b51e38598baaad.jpg,Iceland,IS,63.684204,-18.359394,42,63.78019662723017,-20.275051857589432,-10.685899263262213,94.21770748977558
f2ed201d69b841c68ef702998eec1d5b.jpg,Italy,IT,37.664873,14.859964,28,37.54514519817475,14.352657591286325,13.328098899186719,44.7762183270122
1425c4264dcd4aaeb04366e88620225c.jpg,Italy,IT,42.570272,12.343454,69,42.91186590913825,12.446516364034126,-38.02623396526965,-8.402775562885346
